Name,Muscle,Equipment,Type,Video,Image 1,Image 2,Rating
Kneeling Hip Flexor,quadriceps,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60042m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/476/Male/m/476_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/476/Male/m/476_2.jpg,5.4
Iron Crosses (stretch),quadriceps,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60002m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/597/Male/m/597_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/597/Male/m/597_2.jpg,5.2
One Half Locust,quadriceps,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60242m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/400/Male/m/400_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/400/Male/m/400_2.jpg,4.7
Standing Hip Flexors,quadriceps,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60752m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/444/Male/m/444_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/444/Male/m/444_2.jpg,4.4
Looking At Ceiling,quadriceps,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60082m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/455/Male/m/455_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/455/Male/m/455_2.jpg,4.3
Frog Hops,quadriceps,none,stretching,https://videos.bodybuilding.com/video/mp4/58000/59872m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/588/Male/m/588_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/588/Male/m/588_2.jpg,3.9
On Your Side Quad Stretch,quadriceps,none,stretching,https://videos.bodybuilding.com/video/mp4/60000/60202m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/402/Male/m/402_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/402/Male/m/402_2.jpg,3.3
Side Standing Long Jump,quadriceps,none,plyometrics,https://videos.bodybuilding.com/video/mp4/98000/99362m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/971/Male/m/971_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/971/Male/m/971_2.jpg,NA
Tire Flip,quadriceps,other,strong man,https://videos.bodybuilding.com/video/mp4/76000/77452m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/725/Male/m/725_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/725/Male/m/725_2.jpg,9.4
Single Leg Push-off,quadriceps,other,plyometrics,https://videos.bodybuilding.com/video/mp4/90000/91732m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/818/Male/m/818_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/818/Male/m/818_2.jpg,9.2
Rope Jumping,quadriceps,other,cardio,https://videos.bodybuilding.com/video/mp4/70000/71832m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/651/Male/m/651_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/651/Male/m/651_2.jpg,9.2
Bear Crawl Sled Drags,quadriceps,other,strong man,https://videos.bodybuilding.com/video/mp4/76000/77272m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/730/Male/m/730_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/730/Male/m/730_2.jpg,9
Single-Leg High Box Squat,quadriceps,other,strength,https://videos.bodybuilding.com/video/mp4/98000/99132m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1231/Male/m/1231_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1231/Male/m/1231_2.jpg,9
Bicycling,quadriceps,other,cardio,https://videos.bodybuilding.com/video/mp4/70000/71742m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/646/Male/m/646_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/646/Male/m/646_2.jpg,8.9
Side to Side Box Shuffle,quadriceps,other,plyometrics,https://videos.bodybuilding.com/video/mp4/90000/91712m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/817/Male/m/817_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/817/Male/m/817_2.jpg,8.9
Trap Bar Deadlift,quadriceps,other,strength,https://videos.bodybuilding.com/video/mp4/90000/91072m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/921/Male/m/921_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/921/Male/m/921_2.jpg,8.8
Skating,quadriceps,other,cardio,https://videos.bodybuilding.com/video/mp4/72000/72312m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/654/Male/m/654_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/654/Male/m/654_2.jpg,8.4
Yoke Walk,quadriceps,other,strong man,https://videos.bodybuilding.com/video/mp4/76000/77432m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/726/Male/m/726_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/726/Male/m/726_2.jpg,8
Depth Jump Leap,quadriceps,other,plyometrics,https://videos.bodybuilding.com/video/mp4/90000/91402m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/775/Male/m/775_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/775/Male/m/775_2.jpg,8
Front Cone Hops (or hurdle hops),quadriceps,other,plyometrics,https://videos.bodybuilding.com/video/mp4/90000/91522m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/783/Male/m/783_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/783/Male/m/783_2.jpg,7.3
Weighted Squat,quadriceps,other,strength,https://videos.bodybuilding.com/video/mp4/32000/32741m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/336/Male/m/336_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/336/Male/m/336_2.jpg,7.2
Bench Sprint,quadriceps,other,plyometrics,https://videos.bodybuilding.com/video/mp4/104000/104312m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1901/Male/m/1901_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1901/Male/m/1901_2.jpg,7
Backward Drag,quadriceps,other,strong man,https://videos.bodybuilding.com/video/mp4/76000/77342m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/728/Male/m/728_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/728/Male/m/728_2.jpg,6.9
Cross Over - With Bands,chest,bands,strength,https://videos.bodybuilding.com/video/mp4/28000/28781m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/257/Male/m/257_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/257/Male/m/257_1.jpg,8.3
Bench Press - With Bands,chest,bands,strength,https://videos.bodybuilding.com/video/mp4/54000/54751m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/254/Male/m/254_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/254/Male/m/254_2.jpg,5.5
Bench Press With Short Bands,chest,bands,powerlifting,https://videos.bodybuilding.com/video/mp4/116000/117761m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3321/Male/m/3321_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3321/Male/m/3321_1.jpg,NA
Feet-Elevated TRX Push-Up,chest,bands,strength,https://videos.bodybuilding.com/video/mp4/122000/123172m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/5413/Male/m/5413_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/5413/Male/m/5413_2.jpg,NA
Bodyweight Flyes,chest,e-z curl bar,strength,https://videos.bodybuilding.com/video/mp4/104000/104862m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1561/Male/m/1561_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1561/Male/m/1561_1.jpg,9
Bottoms-Up Clean From The Hang Position,forearms,kettlebells,strength,https://videos.bodybuilding.com/video/mp4/62000/62872m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/507/Male/m/507_3.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/507/Male/m/507_2.jpg,8.3
Wrist Circles,forearms,body only,stretching,https://videos.bodybuilding.com/video/mp4/32000/32651m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/265/Male/m/265_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/265/Male/m/265_1.jpg,2.5
Seated Two-Arm Palms-Up Low-Pulley Wrist Curl,forearms,cable,strength,https://videos.bodybuilding.com/video/mp4/30000/30621m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/7/Male/m/7_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/7/Male/m/7_2.jpg,9.2
Cable Wrist Curl,forearms,cable,strength,https://videos.bodybuilding.com/video/mp4/32000/32021m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/317/Male/m/317_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/317/Male/m/317_2.jpg,7.8
Kneeling Forearm Stretch,forearms,none,strectching,https://videos.bodybuilding.com/video/mp4/60000/60032m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/468/Male/m/468_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/468/Male/m/468_1.jpg,5.2
Assisted Chin-Up,lats,bands,strength,https://videos.bodybuilding.com/video/mp4/120000/120791m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4381/Male/m/4381_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4381/Male/m/4381_1.jpg,NA
Latissimus Dorsi-SMR,lats,foamroll,strectching,https://videos.bodybuilding.com/video/mp4/60000/61012m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/600/Male/m/600_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/600/Male/m/600_2.jpg,4.7
Bent-Arm Barbell Pullover,lats,barbell,strength,https://videos.bodybuilding.com/video/mp4/28000/28651m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/49/Male/m/49_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/49/Male/m/49_1.jpg,8
Rockers (Pullover To Press) Straight Bar,lats,barbell,strength,https://videos.bodybuilding.com/video/mp4/116000/117841m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3371/Male/m/3371_3.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3371/Male/m/3371_1.jpg,NA
Leverage Iso Row,lats,machine,strength,https://videos.bodybuilding.com/video/mp4/90000/90872m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/894/Male/m/894_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/894/Male/m/894_2.jpg,8.4
Machine-Assisted Pull-Up,lats,machine,strength,https://videos.bodybuilding.com/video/mp4/120000/120811m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4371/Male/m/4371_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4371/Male/m/4371_2.jpg,8.2
Overhead Slam,lats,medicine ball,plyometrics,https://videos.bodybuilding.com/video/mp4/90000/90972m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/905/Male/m/905_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/905/Male/m/905_3.jpg,7.9
Catch and Overhead Throw,lats,medicine ball,plyometrics,https://videos.bodybuilding.com/video/mp4/90000/91192m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/768/Male/m/768_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/768/Male/m/768_3.jpg,5.8
One Arm Against Wall,lats,none,strectching,https://videos.bodybuilding.com/video/mp4/60000/60232m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/478/Male/m/478_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/478/Male/m/478_1.jpg,5.8
Dynamic Back Stretch,lats,none,strectching,https://videos.bodybuilding.com/video/mp4/58000/59792m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/586/Male/m/586_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/586/Male/m/586_2.jpg,4.8
Chair Lower Back Stretch,lats,none,strectching,https://videos.bodybuilding.com/video/mp4/58000/59692m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/487/Male/m/487_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/487/Male/m/487_1.jpg,3.2
Side-Lying Floor Stretch,lats,none,strectching,https://videos.bodybuilding.com/video/mp4/60000/60602m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/440/Male/m/440_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/440/Male/m/440_2.jpg,1
Dips - Chest Version,chest,other,strength,https://videos.bodybuilding.com/video/mp4/32000/32201m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/145/Male/m/145_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/145/Male/m/145_2.jpg,9
Drop Push,chest,other,plyometrics,https://videos.bodybuilding.com/video/mp4/90000/91502m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/779/Male/m/779_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/779/Male/m/779_4.jpg,8.8
Incline Push-Up Depth Jump,chest,other,plyometrics,https://videos.bodybuilding.com/video/mp4/90000/91562m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/789/Male/m/789_3.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/789/Male/m/789_1.jpg,8.3
Suspended Push-Up,chest,other,strength,https://videos.bodybuilding.com/video/mp4/118000/119821m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4131/Male/m/4131_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4131/Male/m/4131_1.jpg,7.3
Forward Drag with Press,chest,other,strongman,https://videos.bodybuilding.com/video/mp4/76000/76562m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/736/Male/m/736_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/736/Male/m/736_2.jpg,6
Chain Press,chest,other,powerlifting,https://videos.bodybuilding.com/video/mp4/76000/77152m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/734/Male/m/734_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/734/Male/m/734_1.jpg,5.6
Behind Head Chest Stretch,chest,other,stretching,https://videos.bodybuilding.com/video/mp4/58000/59632m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/582/Male/m/582_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/582/Male/m/582_2.jpg,4.9
Chest And Front Of Shoulder Stretch,chest,other,stretching,https://videos.bodybuilding.com/video/mp4/58000/59722m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/421/Male/m/421_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/421/Male/m/421_1.jpg,3
Suspended Chest Fly,chest,other,strength,https://videos.bodybuilding.com/video/mp4/116000/117561m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3233/Male/m/3233_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3233/Male/m/3233_2.jpg,NA
Weighted Push-Up,chest,other,strength,https://videos.bodybuilding.com/video/mp4/122000/122601m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4641/Male/m/4641_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4641/Male/m/4641_1.jpg,NA
Decline Explosive Push-Up,chest,other,plyometrics,https://videos.bodybuilding.com/video/mp4/122000/122841m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4961/Male/m/4961_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4961/Male/m/4961_1.jpg,NA
Heavy Bag Thrust,chest,other,plyometrics,https://videos.bodybuilding.com/video/mp4/98000/99572m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/786/Male/m/786_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/786/Male/m/786_1.jpg,NA
Svend Press,chest,other,strength,https://videos.bodybuilding.com/video/mp4/120000/120731m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4411/Male/m/4411_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/4411/Male/m/4411_1.jpg,NA
Decline Push-Up,chest,none,strength,https://videos.bodybuilding.com/video/mp4/100000/100002m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1411/Male/m/1411_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/1411/Male/m/1411_1.jpg,8.6
Dynamic Chest Stretch,chest,none,streching,https://videos.bodybuilding.com/video/mp4/58000/59802m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/587/Male/m/587_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/587/Male/m/587_1.jpg,5.8
Elbows Back,chest,none,streching,https://videos.bodybuilding.com/video/mp4/58000/59842m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/465/Male/m/465_1.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/465/Male/m/465_2.jpg,4.8
Chest Push (multiple response),chest,medicine ball,plyometrics,https://videos.bodybuilding.com/video/mp4/90000/91212m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/769/Male/m/769_3.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/769/Male/m/769_2.jpg,8.3
Medicine Ball Chest Pass,chest,medicine ball,plyometrics,https://videos.bodybuilding.com/video/mp4/90000/91612m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/801/Male/m/801_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/801/Male/m/801_1.jpg,5.9
Chest Push (single response),chest,medicine ball,plyometrics,https://videos.bodybuilding.com/video/mp4/90000/91232m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/770/Male/m/770_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/770/Male/m/770_3.jpg,NA
Medicine-Ball Push-Up,chest,medicine ball,strength,https://videos.bodybuilding.com/video/mp4/118000/118671m.mp4,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3611/Male/m/3611_2.jpg,https://www.bodybuilding.com/exercises/exerciseImages/sequences/3611/Male/m/3611_1.jpg,NA
